id_comercio,nombre_dueno,celular,tamano_negocio,tipo_negocio,provincia,edad_propietario,genero,antiguedad_meses,transacciones_promedio,ticket_promedio_usd,movimientos_pichincha_mes,movimientos_comerciales_mes,movimientos_personales_mes,tickets_soporte,ticket_no_resuelto,tasa_disputas,saldo_cuenta_usd,dias_sin_transar,prob_churn,nivel_riesgo
19ac441b-08de-4b17-afa7-20c5f45a81fe,Andrés Díaz,0926334220,Microempresa,Servicios Personales e Independientes,Guayas,18,Femenino,13,38,29.53,5,29,4,0,0,0.0,204.4,0,0.04,Bajo
bfe7cd6b-188e-4ba4-b127-8f087c15763a,María Pérez,0944573679,Microempresa,Comercio Minorista,Zamora Chinchipe,36,Masculino,21,77,7.9,9,56,12,0,0,0.0,28.87,1,0.0713,Bajo
bcd018b2-3d65-484c-ba53-c74c9e05627d,Juan Gómez,0941870532,Microempresa,Comercio Minorista,Carchi,25,Masculino,5,60,12.99,7,44,9,0,0,0.0,3.62,6,0.4465,Medio
abc10f2d-756c-499e-b90c-bb63687c842a,Carlos López,0950026805,Microempresa,Servicios Personales e Independientes,Imbabura,26,Masculino,16,31,37.49,5,26,0,2,0,0.0,15.54,2,0.1225,Bajo
70d7ef92-6208-4af9-814e-9b2f1fa1b568,Lucía Mora,0986653159,Microempresa,Alimentación y Gastronomía,Guayas,30,Masculino,27,94,1.5,15,66,13,0,0,0.0,10.25,5,0.2238,Bajo
41c554de-c2ab-4d56-bd09-86742b42a1b5,Diego Castro,0929210856,Microempresa,Servicios Personales e Independientes,Tungurahua,29,Masculino,22,7,7.37,1,6,0,0,0,0.0,45.91,5,0.6116,Medio
666c0146-7698-46f3-8e8a-3ddb02345cb9,Sofía Vega,0905442130,Microempresa,Comercio Minorista,El Oro,33,Femenino,2,15,2.82,2,10,2,0,0,0.0,2.16,3,0.4884,Medio
6403aae9-c288-4794-9b15-e39fed9a3bee,Ana Torres,0941819681,Pequeña Empresa,Alimentación y Gastronomía,Guayas,30,Femenino,33,61,6.58,4,41,17,0,0,0.0,8.93,0,0.1352,Bajo
598bf9cf-5097-44a2-b50f-b05e51694a98,Pedro Ruiz,0948173225,Microempresa,Comercio Minorista,Tungurahua,38,Masculino,1,30,10.87,5,19,6,0,0,0.0,31.21,3,0.4381,Medio
3562c461-73c6-43a6-9b7c-041d82db0c75,Ana Torres,0915846139,Microempresa,Comercio Minorista,Guayas,27,Masculino,21,18,7.57,2,15,1,0,0,0.0,6.23,4,0.5019,Medio
34c33261-e6f3-4c81-8e70-73c2a32a8795,Pedro Ruiz,0972589471,Pequeña Empresa,Alimentación y Gastronomía,Guayas,29,Femenino,24,52,1.5,5,30,16,1,0,0.0,18.4,3,0.2679,Bajo
c2cdba9b-213c-47d5-aa0e-11ad8f9d68a5,María Pérez,0990290135,Microempresa,Alimentación y Gastronomía,Pichincha,35,Femenino,3,67,4.37,7,50,11,2,0,0.0,65.37,1,0.1312,Bajo
8c304a27-da63-4807-b343-f36b1d0e4d91,Lucía Mora,0987839672,Pequeña Empresa,Servicios Personales e Independientes,Pichincha,33,Masculino,22,35,14.41,6,27,2,1,0,0.0,22.79,1,0.0418,Bajo
0a57594b-b766-45ca-8636-92fc0f62ebf3,Ana Torres,0937954710,Microempresa,Alimentación y Gastronomía,Pichincha,28,Masculino,28,37,3.31,3,31,3,1,0,0.0,45.73,2,0.0694,Bajo
acae9c29-edc8-4e4b-b0b8-1a6d8edc3b71,Ana Torres,0990564344,Microempresa,Comercio Minorista,Bolívar,30,Masculino,12,37,14.73,3,22,12,1,0,0.0,5.01,10,0.7373,Alto
5d0f5a49-e8ed-4f66-8585-acab79edf824,Diego Castro,0912901595,Microempresa,Entretenimiento y Educación,Guayas,27,Femenino,5,9,92.36,2,8,0,1,0,0.0,4.38,1,0.3026,Bajo
66c5de3d-88fe-4f34-81d8-f5d5192db5fd,Pedro Ruiz,0993236230,Microempresa,Comercio Minorista,El Oro,18,Masculino,12,41,2.95,4,28,9,2,0,0.0,12.18,1,0.0843,Bajo
98550cd6-ac25-472c-b95f-3d1a856535d6,Sofía Vega,0990050674,Microempresa,Comercio Minorista,Cotopaxi,24,Femenino,16,69,8.99,7,44,18,0,0,0.0,35.36,2,0.1225,Bajo
51b0efe2-d336-4926-a512-359b254d25a3,María Pérez,0953836394,Microempresa,Servicios Personales e Independientes,Pichincha,22,Femenino,16,46,69.19,9,39,0,0,0,0.0,10.4,3,0.1916,Bajo
39e61760-3631-4a95-bbcf-fdb88442e08d,Sofía Vega,0931500119,Microempresa,Alimentación y Gastronomía,Pichincha,33,Femenino,16,117,1.55,11,80,26,1,0,0.0,28.11,5,0.2718,Bajo
48a5055a-9c69-42d9-b955-dd5881dec74e,Diego Castro,0990623891,Microempresa,Alimentación y Gastronomía,Guayas,26,Femenino,22,23,6.65,2,17,4,0,0,0.0,1.95,4,0.4414,Medio
888c3254-3589-49a9-b09c-b121af51baf2,Pedro Ruiz,0993579624,Microempresa,Alimentación y Gastronomía,Imbabura,27,Masculino,12,107,4.96,6,65,36,0,0,0.0,17.97,1,0.0811,Bajo
9e75616a-31b1-4358-943c-ae371a6009e3,María Pérez,0963746745,Microempresa,Servicios Personales e Independientes,Pichincha,22,Masculino,27,93,14.09,12,76,5,0,0,0.0,64.4,4,0.1537,Bajo
97938079-dabc-4117-9054-99db58964131,Andrés Díaz,0979983782,Microempresa,Servicios Personales e Independientes,Pastaza,24,Femenino,31,19,4.66,2,15,2,1,0,0.0,2.42,4,0.5175,Medio
6e724ff6-4733-4f04-ab16-4f1ae2d27d4c,Pedro Ruiz,0953986478,Microempresa,Comercio Minorista,Los Ríos,18,Femenino,24,51,18.58,5,39,8,0,0,0.0,24.8,3,0.2213,Bajo
1d267374-e91f-413a-8ca3-b241cd27e369,Lucía Mora,0944453424,Microempresa,Alimentación y Gastronomía,Los Ríos,31,Femenino,1,62,4.55,7,41,14,1,0,0.0,196.73,13,0.5627,Medio
ca32fd9a-8b90-4103-9391-cd28ed7dff8a,Sofía Vega,0914046937,Microempresa,Alimentación y Gastronomía,Carchi,28,Masculino,34,226,1.5,31,167,28,1,0,0.0,25.59,2,0.1528,Bajo
72496076-655d-492f-acf1-3b7b6de49e3c,Andrés Díaz,0916261797,Microempresa,Servicios Personales e Independientes,Loja,27,Femenino,4,107,24.21,16,87,4,1,0,0.0052,2.02,5,0.5982,Medio
5c029196-9b87-463a-a823-d599f292966d,Juan Gómez,0930087989,Microempresa,Moda y Estilo de Vida,Azuay,31,Femenino,24,9,20.96,1,7,1,1,0,0.0,41.99,3,0.4432,Medio
472cb34a-b2ae-4306-925a-9b0ba07ed0cf,Pedro Ruiz,0930105783,Microempresa,Comercio Minorista,Guayas,37,Femenino,33,23,7.56,3,18,2,1,1,0.0,7.65,8,0.9488,Alto
a835fb61-a8e3-4785-b03e-7fb63cb7b7d3,Diego Castro,0994345961,Microempresa,Alimentación y Gastronomía,Pichincha,30,Masculino,4,54,5.66,10,37,7,2,0,0.0,13.98,4,0.3884,Medio
4dd72e6c-403f-4d96-be09-4d816c60b068,Pedro Ruiz,0911723830,Microempresa,Entretenimiento y Educación,Cotopaxi,34,Masculino,2,11,3.61,1,9,0,1,0,0.0055,18.67,34,0.6742,Alto
7d524960-dd83-4940-b02d-17653fa45679,Diego Castro,0928883524,Microempresa,Alimentación y Gastronomía,Azuay,32,Masculino,22,106,1.5,20,90,0,0,0,0.0,43.3,2,0.0987,Bajo
fc9d16ed-470f-46a4-bfbd-a9e095575921,Carmen Ríos,0920554113,Microempresa,Servicios Personales e Independientes,Imbabura,30,Masculino,10,13,17.77,2,10,1,1,0,0.0,3.82,1,0.0896,Bajo
874d5ede-5f30-4a7f-b8b2-f943ec9cfdbe,Juan Gómez,0985463546,Microempresa,Alimentación y Gastronomía,Loja,28,Masculino,4,101,6.06,16,81,4,0,0,0.0,4.64,4,0.1758,Bajo
6261f38c-44b1-40f3-8680-4d60ae765ea4,Pedro Ruiz,0948196159,Microempresa,Alimentación y Gastronomía,Pichincha,30,Masculino,20,162,1.5,20,98,44,1,0,0.0,1.67,2,0.0748,Bajo
8f57f606-3f04-440c-b814-225cc9a2c1ea,Diego Castro,0907815226,Microempresa,Comercio Minorista,Orellana,22,Masculino,4,20,23.06,2,16,2,1,0,0.0,2.59,6,0.6976,Alto
bbd15be1-8a46-47bc-a1c6-91b2275bb599,Carmen Ríos,0975162776,Microempresa,Comercio Minorista,Guayas,22,Femenino,11,17,26.91,2,13,2,0,0,0.0,34.47,1,0.1717,Bajo
8dbaffc4-745e-4f4a-a760-295a6c87c725,Carmen Ríos,0957963974,Pequeña Empresa,Comercio Minorista,Pichincha,18,Masculino,29,27,4.97,3,16,8,3,0,0.0,0.88,6,0.3781,Medio
8346df29-31c2-4a90-adce-810eea22c712,Sofía Vega,0911927427,Microempresa,Alimentación y Gastronomía,Pichincha,35,Femenino,22,86,2.98,5,65,16,0,0,0.0,96.43,1,0.0155,Bajo
089eca67-9ca8-4f3d-ac8c-df6be6a21b09,Ana Torres,0986109400,Microempresa,Moda y Estilo de Vida,Guayas,18,Masculino,25,11,60.05,2,7,2,0,0,0.0,2.44,2,0.2839,Bajo
7edcb346-2f85-4765-87c1-146ccb8517e0,Diego Castro,0919006649,Microempresa,Alimentación y Gastronomía,Los Ríos,28,Femenino,31,55,2.72,8,33,14,0,0,0.0,20.67,1,0.1431,Bajo
a5259d2f-8b97-4f1b-952d-5bad06ab3816,Lucía Mora,0956182716,Microempresa,Moda y Estilo de Vida,Guayas,19,Masculino,6,7,52.13,0,4,2,0,0,0.0,18.44,1,0.3771,Medio
d975c08a-d1cd-4d85-9caa-63ffc779c25f,Ana Torres,0973207040,Microempresa,Alimentación y Gastronomía,Loja,31,Femenino,7,94,2.29,11,76,6,0,0,0.0,0.11,2,0.1069,Bajo
59402394-2c6a-4bc2-83ac-1a13278943fb,Lucía Mora,0910620691,Pequeña Empresa,Comercio Minorista,Guayas,24,Masculino,14,51,6.62,3,39,9,1,0,0.0,0.85,2,0.1063,Bajo
a04641c6-75b8-44b3-8b7b-63958c8929df,Carlos López,0953358491,Microempresa,Comercio Minorista,Pichincha,27,Masculino,34,38,2.58,2,25,11,0,0,0.0,0.33,3,0.2443,Bajo
e59d572e-045a-43ae-901c-7693909a5b7b,Lucía Mora,0984005259,Microempresa,Servicios Personales e Independientes,Pichincha,28,Femenino,25,14,15.14,2,11,1,0,0,0.0,87.87,3,0.1128,Bajo
70271370-59b4-46b4-935a-907e9f957ae2,Pedro Ruiz,0907798271,Microempresa,Alimentación y Gastronomía,Pichincha,24,Femenino,24,117,3.09,11,91,15,0,0,0.0,142.56,3,0.0795,Bajo
4e2de2dc-ddf8-419a-acfe-17f609c955e3,Ana Torres,0910642176,Microempresa,Comercio Minorista,Pichincha,32,Masculino,36,104,6.02,13,86,5,0,0,0.0,541.61,2,0.0422,Bajo
52fd35a3-8b49-4483-b350-0b7ea6af01ce,Juan Gómez,0935502439,Microempresa,Alimentación y Gastronomía,Guayas,23,Masculino,9,72,4.78,7,49,17,0,0,0.0,8.91,3,0.216,Bajo
79a0dd2b-df08-472e-8681-0c76361ae86c,Pedro Ruiz,0960098189,Microempresa,Alimentación y Gastronomía,Tungurahua,31,Masculino,28,37,1.54,3,28,6,0,0,0.0,50.38,6,0.1739,Bajo
9048cd96-f8b4-4c08-8d57-5c879b98d11e,Diego Castro,0959900254,Microempresa,Servicios Personales e Independientes,Pichincha,36,Masculino,24,50,26.47,5,41,4,0,0,0.0,13.25,0,0.0306,Bajo
d5c86772-9fbc-422e-8288-a471a6797130,Ana Torres,0942511264,Microempresa,Moda y Estilo de Vida,Azuay,36,Femenino,9,53,50.4,6,43,4,2,0,0.0,11.78,3,0.2933,Bajo
c47b3665-88af-4d3b-b442-14721bca27e8,Diego Castro,0938347802,Microempresa,Moda y Estilo de Vida,Pichincha,34,Femenino,30,46,31.97,6,38,2,2,0,0.0,48.29,1,0.0481,Bajo
ac92eea3-3f9b-4806-b724-2dce44fab28e,Lucía Mora,0982645068,Microempresa,Comercio Minorista,Pichincha,23,Masculino,30,37,19.11,5,30,2,0,0,0.0,158.71,0,0.0277,Bajo
3549b307-768c-4c5f-8a40-fe8015ec9756,Diego Castro,0928666312,Microempresa,Alimentación y Gastronomía,Manabí,18,Femenino,27,46,5.59,9,37,1,0,0,0.0,101.63,2,0.0508,Bajo
a126ae28-0066-4d16-9762-ac95a96354d9,Carlos López,0946868913,Microempresa,Alimentación y Gastronomía,Orellana,33,Masculino,6,73,9.41,11,47,15,0,0,0.0,0.7,3,0.2006,Bajo
fe08e939-72ad-47e3-8a8f-6be78e7c61ef,María Pérez,0956014339,Microempresa,Servicios Personales e Independientes,Sucumbíos,19,Masculino,24,10,21.61,1,9,0,0,0,0.0,6.06,2,0.1416,Bajo
ac822976-bc86-46e3-95f0-4c6b75292c62,Andrés Díaz,0969978608,Microempresa,Entretenimiento y Educación,Loja,28,Femenino,15,14,47.46,3,11,0,0,0,0.0,68.01,8,0.4315,Medio
84f846e8-698a-48c3-b2a7-3699d5755162,Andrés Díaz,0984301208,Microempresa,Servicios Personales e Independientes,Bolívar,42,Femenino,35,9,20.11,1,8,0,2,1,0.0,34.64,1,0.5951,Medio
6f9bbcc2-785f-4945-a714-60ac655c5054,Ana Torres,0950534637,Microempresa,Alimentación y Gastronomía,Azuay,30,Masculino,27,121,5.1,8,93,20,3,0,0.0,4.43,3,0.2499,Bajo
f97f7219-4aaa-4f4d-9c83-99d2d37b96fc,Carlos López,0930261375,Microempresa,Comercio Minorista,Chimborazo,32,Masculino,29,119,1.74,15,79,26,1,0,0.0,122.88,3,0.1531,Bajo
78a1426a-4225-46ae-b62e-effd55c29982,Andrés Díaz,0936586322,Microempresa,Entretenimiento y Educación,Guayas,29,Femenino,23,2,10.39,0,2,0,1,0,0.0,12.89,1,0.2531,Bajo
eeedb4b2-801f-48c5-bfc0-52e138ef3753,Pedro Ruiz,0904741934,Microempresa,Alimentación y Gastronomía,Guayas,26,Masculino,29,143,5.59,23,113,7,3,0,0.0,9.72,3,0.2077,Bajo
0f64c4b9-de8e-4914-a9ff-868b095f6662,Juan Gómez,0908363173,Microempresa,Comercio Minorista,Cotopaxi,28,Masculino,13,115,4.48,22,75,18,1,0,0.0,77.06,5,0.1753,Bajo
292cf5a0-baee-4389-b3a7-af603391570f,Andrés Díaz,0987213871,Microempresa,Moda y Estilo de Vida,Pichincha,29,Masculino,28,111,18.29,17,79,15,1,1,0.0,17.43,3,0.71,Alto
ff6f70bf-c9e5-4d38-8ddf-e7198ed3cf49,Sofía Vega,0963955711,Microempresa,Comercio Minorista,Esmeraldas,38,Femenino,27,73,4.45,10,59,3,0,0,0.0,7.09,1,0.0995,Bajo
84f5382f-5d63-4aee-94cf-fc4eb19ec863,Ana Torres,0925507753,Microempresa,Moda y Estilo de Vida,Los Ríos,18,Masculino,2,40,35.52,5,25,10,1,0,0.0,202.46,9,0.4954,Medio
4894d404-6295-4ec6-8f2d-ffce988d73a9,Pedro Ruiz,0963766148,Microempresa,Servicios Personales e Independientes,Pichincha,34,Femenino,2,4,37.85,1,3,0,0,0,0.0,0.76,4,0.7345,Alto
b7113140-f35d-4869-9fea-7599e3109dee,Diego Castro,0912119255,Microempresa,Comercio Minorista,Guayas,30,Masculino,15,48,52.08,3,39,6,1,1,0.0,18.51,3,0.8604,Alto
9170344f-2d6a-4aeb-8adb-22131448d047,Sofía Vega,0995051283,Microempresa,Alimentación y Gastronomía,Guayas,34,Masculino,24,81,5.66,11,51,20,2,0,0.0,25.65,2,0.1708,Bajo
cb7b972b-9ee3-4e78-9833-27404886074c,Andrés Díaz,0930047962,Microempresa,Alimentación y Gastronomía,Chimborazo,21,Masculino,18,117,2.19,21,70,26,1,0,0.0,3.64,2,0.049,Bajo
afe56631-584a-47c1-9f4a-bc75359d26f4,Andrés Díaz,0967934410,Microempresa,Alimentación y Gastronomía,Pichincha,33,Femenino,7,55,8.21,9,36,10,0,0,0.0,42.79,1,0.0693,Bajo
2f369a32-c7b7-4b8f-b7f8-1d24cb23249b,Carmen Ríos,0913779950,Microempresa,Moda y Estilo de Vida,Guayas,33,Masculino,32,77,20.07,7,62,8,1,0,0.0,96.54,3,0.1041,Bajo
ea1f312f-c9cf-4345-8dd5-a3a9d4bb8176,Carmen Ríos,0966045067,Microempresa,Servicios Personales e Independientes,Guayas,29,Masculino,24,15,35.34,2,12,1,1,0,0.0,17.98,0,0.105,Bajo
7b149ade-31cc-49bf-a111-286cf3974023,Pedro Ruiz,0934650245,Microempresa,Alimentación y Gastronomía,Pichincha,33,Femenino,18,205,1.5,22,156,27,0,0,0.0,28.63,1,0.0927,Bajo
58965c3b-b8ab-4200-a494-7a79cdb1b94e,Ana Torres,0996623671,Microempresa,Servicios Personales e Independientes,Pichincha,27,Femenino,7,23,47.31,2,18,3,0,0,0.0,4.96,3,0.4577,Medio
25a35b88-bdc2-48c6-829d-9e2dae8824cb,Carlos López,0956728557,Microempresa,Servicios Personales e Independientes,Morona Santiago,24,Femenino,5,5,33.7,1,4,0,0,0,0.0,5.0,4,0.7582,Alto
b3f405a8-61a6-44c1-baa1-edab02b67723,María Pérez,0920209536,Microempresa,Entretenimiento y Educación,Pichincha,25,Masculino,10,7,5.9,0,7,0,1,0,0.0,2.77,1,0.4102,Medio
dc1006d5-9259-4d1b-ae2e-1eb7a2cb27ef,Pedro Ruiz,0914154104,Pequeña Empresa,Servicios Personales e Independientes,Pichincha,30,Masculino,2,51,74.49,9,45,0,0,0,0.0,2.36,1,0.2176,Bajo
0493db00-afcd-4ce9-9046-9ae52785414d,María Pérez,0924947179,Microempresa,Entretenimiento y Educación,El Oro,29,Masculino,10,17,10.41,2,15,0,0,0,0.0,54.02,7,0.6346,Medio
b1a9c15b-a381-42a0-830f-100d279b290b,Carmen Ríos,0994368020,Microempresa,Comercio Minorista,Guayas,24,Femenino,11,25,11.37,2,16,7,0,0,0.0,22.79,7,0.7636,Alto
a04451c6-9565-42d4-a3fa-28ef935ca125,Carlos López,0957213070,Microempresa,Alimentación y Gastronomía,Manabí,27,Femenino,26,148,5.73,21,114,12,1,0,0.0,27.32,5,0.3615,Medio
24a08e55-d885-4c03-b999-f0f661fbff05,Carlos López,0982948101,Microempresa,Alimentación y Gastronomía,El Oro,22,Femenino,27,123,2.85,17,95,11,0,0,0.0,47.44,1,0.0914,Bajo
5cfa38e9-b05a-4329-802e-eb665b31a5b6,Diego Castro,0955823429,Microempresa,Alimentación y Gastronomía,Santo Domingo,28,Masculino,22,131,1.63,15,87,29,0,0,0.0,21.74,4,0.2503,Bajo
0bbc63ed-1baf-448d-b333-7ae556948bfe,Pedro Ruiz,0914790380,Microempresa,Comercio Minorista,Guayas,29,Masculino,8,21,10.56,3,18,0,1,0,0.0,12.87,2,0.1296,Bajo
6393ea6a-1ce0-473a-abdc-838d7402733e,Lucía Mora,0982150316,Gran Empresa,Alimentación y Gastronomía,Guayas,26,Masculino,26,197,1.5,31,134,32,2,1,0.0,13.39,1,0.4728,Medio
7dae2dce-f8cc-45c4-8b93-84c441436c57,Andrés Díaz,0908156071,Microempresa,Comercio Minorista,Pichincha,21,Masculino,18,124,8.8,20,79,26,0,0,0.0,2.21,0,0.0294,Bajo
bd0c6f24-8990-4534-9841-50633fbd2ac4,Carmen Ríos,0941071733,Pequeña Empresa,Moda y Estilo de Vida,Tungurahua,34,Masculino,6,6,22.21,1,5,0,2,0,0.0,5.07,1,0.371,Medio
a341f50d-39da-4b59-9b4c-88d01a92da42,Carmen Ríos,0953280483,Microempresa,Comercio Minorista,Guayas,31,Masculino,32,38,18.91,3,31,4,0,0,0.0,1.59,1,0.1475,Bajo
cc10f834-fc17-4a17-8ac7-77a9fbcacc10,Pedro Ruiz,0927978019,Microempresa,Servicios Personales e Independientes,Guayas,38,Femenino,9,20,16.11,4,17,0,0,0,0.0,13.72,8,0.5665,Medio
5cc68d3a-3a94-43fd-bfad-9dcb2233ac72,Ana Torres,0958335663,Microempresa,Alimentación y Gastronomía,Guayas,22,Femenino,31,180,1.56,24,148,9,0,0,0.0,4.51,7,0.6008,Medio
668a8b7c-7f97-4ed3-8fed-567ded805b9b,María Pérez,0910851528,Microempresa,Entretenimiento y Educación,Pichincha,24,Masculino,3,12,48.22,2,9,1,3,1,0.0013,4.47,0,0.4744,Medio
49ee5679-3521-4779-8f98-5c0577875268,Diego Castro,0958549902,Microempresa,Alimentación y Gastronomía,Napo,34,Masculino,36,106,1.5,12,63,30,0,0,0.0059,111.02,5,0.3792,Medio
f6a040e9-4e2b-40dc-91ac-6ad5c378ba20,Diego Castro,0930395389,Microempresa,Alimentación y Gastronomía,Cotopaxi,31,Masculino,7,141,7.78,25,100,17,2,1,0.0,2.0,2,0.5922,Medio
a1913fb1-2df4-430c-ad4c-c6a9ae1c1c29,Juan Gómez,0981367485,Microempresa,Alimentación y Gastronomía,Pichincha,30,Masculino,13,47,1.5,9,30,8,0,0,0.0,197.59,13,0.2827,Bajo
983d54a1-a0f4-4cb9-aeb0-2e372d217513,Pedro Ruiz,0947467854,Microempresa,Servicios Personales e Independientes,Guayas,22,Femenino,24,65,4.55,10,48,8,0,0,0.0,78.85,1,0.0352,Bajo
4f129573-bf0a-4a3e-a380-0dd427a36aee,Sofía Vega,0993349607,Microempresa,Alimentación y Gastronomía,Guayas,26,Femenino,36,49,1.5,3,37,9,0,0,0.0,4.97,2,0.115,Bajo
53b0ada8-b3f0-4142-b5dc-36082d9b9605,Lucía Mora,0946702736,Microempresa,Servicios Personales e Independientes,Pastaza,22,Masculino,3,184,7.31,33,140,11,0,0,0.0,5.87,0,0.1494,Bajo
f98e6bb1-abec-4868-a0c7-5e7b4db54786,Juan Gómez,0983784566,Microempresa,Moda y Estilo de Vida,Esmeraldas,36,Femenino,29,12,88.35,2,10,0,1,1,0.0,5.4,1,0.4045,Medio
ef0f6101-7801-43fb-a9dd-766ee6adc355,Juan Gómez,0945232868,Microempresa,Comercio Minorista,Pichincha,29,Femenino,7,55,15.23,5,45,4,0,0,0.0,3.07,6,0.4224,Medio
065b85a3-04b7-4f52-8670-ec09de00055c,Sofía Vega,0979827128,Microempresa,Servicios Personales e Independientes,Orellana,39,Femenino,13,27,15.02,4,22,1,0,0,0.0,0.53,17,0.5071,Medio
329ab167-0e41-4b82-a39e-00d67da208a8,Diego Castro,0974190696,Microempresa,Comercio Minorista,Guayas,33,Masculino,18,29,4.61,4,19,6,0,0,0.0,36.93,0,0.0982,Bajo
7a0e6f05-fa45-468f-8b10-36b5ecca6821,Diego Castro,0987897192,Microempresa,Entretenimiento y Educación,Pichincha,25,Masculino,33,11,11.31,1,9,1,0,0,0.0,9.53,2,0.1107,Bajo
70f3c679-4fe7-4ed0-9f0e-560d502c68c0,Andrés Díaz,0941982545,Microempresa,Servicios Personales e Independientes,Guayas,38,Femenino,10,45,20.77,3,33,9,0,0,0.0,2.97,1,0.1221,Bajo
6de225c6-e28d-4889-889a-7f395ecab6f1,Juan Gómez,0930326395,Microempresa,Comercio Minorista,Imbabura,28,Femenino,26,54,11.98,3,45,5,0,0,0.0,39.4,4,0.4018,Medio
189c8035-3d5c-4bbb-b91b-de30306edd9e,Lucía Mora,0957982911,Microempresa,Comercio Minorista,Pichincha,34,Femenino,3,40,9.85,2,24,14,2,0,0.0,5.74,1,0.1392,Bajo
ba0fd443-1040-4e6e-bb1e-aad8877fe142,Pedro Ruiz,0966542065,Pequeña Empresa,Alimentación y Gastronomía,Guayas,23,Femenino,33,82,3.43,15,56,10,0,0,0.0,47.25,6,0.2059,Bajo
5d79ad1e-3c9f-42f7-b5ec-5093560b6302,Ana Torres,0930453042,Microempresa,Comercio Minorista,Manabí,33,Masculino,14,52,1.5,4,33,15,2,0,0.0022,34.14,0,0.1588,Bajo
a591b4b5-72e1-42f7-ac26-5eb7ffaa650f,Pedro Ruiz,0987952172,Microempresa,Comercio Minorista,Guayas,33,Femenino,27,66,10.5,6,44,17,0,0,0.0014,5.58,3,0.5661,Medio
9c40e369-431c-4ac9-b773-361cb855976e,Sofía Vega,0982166121,Microempresa,Alimentación y Gastronomía,Pichincha,22,Masculino,5,27,1.5,4,16,6,3,0,0.0,5.63,1,0.0587,Bajo
2d21dd2d-35e5-4a71-b2c0-7bfd1b27c9dc,Carmen Ríos,0971278484,Microempresa,Alimentación y Gastronomía,Pichincha,24,Masculino,19,322,5.88,31,213,78,0,0,0.0,2.33,2,0.0445,Bajo
b01d75a1-56d3-4b2c-97a3-75b84e5e434d,Diego Castro,0988966563,Microempresa,Alimentación y Gastronomía,Guayas,31,Femenino,6,65,3.21,11,55,0,2,0,0.0,8.7,1,0.1433,Bajo
ba71e779-ccce-4889-a908-95efdc127676,Juan Gómez,0912789138,Microempresa,Servicios Personales e Independientes,Guayas,31,Femenino,28,3,32.12,0,3,0,0,0,0.0,3.32,0,0.2819,Bajo
0ef68b59-c7c0-4666-b39b-f128eb3db3fd,Sofía Vega,0993547243,Microempresa,Alimentación y Gastronomía,Guayas,37,Masculino,8,65,1.5,7,42,16,1,0,0.0,13.4,0,0.0879,Bajo
42613f61-f580-45be-809e-b242c7a6c702,Carmen Ríos,0987750431,Microempresa,Servicios Personales e Independientes,Santo Domingo,18,Femenino,3,23,16.27,2,19,2,1,1,0.0013,25.48,1,0.5762,Medio
ff5c13d0-9d31-4116-a47a-f307b266a0cc,Sofía Vega,0961261376,Microempresa,Comercio Minorista,Guayas,26,Masculino,15,108,4.07,6,79,22,0,0,0.0,32.98,6,0.3392,Bajo
2993869d-06e5-4697-9880-0c13cfe2c69c,Juan Gómez,0984083712,Microempresa,Comercio Minorista,Pichincha,18,Masculino,16,30,17.48,3,25,2,2,1,0.0,1.68,3,0.6294,Medio
675261f9-25f3-4bd4-b671-88e9768492e8,María Pérez,0921893244,Microempresa,Comercio Minorista,Galápagos,20,Masculino,17,82,2.71,7,57,18,1,0,0.0,20.91,4,0.3351,Bajo
7ac26506-b87e-4bbd-b210-91eeda6bebca,Andrés Díaz,0995078457,Microempresa,Alimentación y Gastronomía,Santo Domingo,24,Masculino,32,248,6.95,12,181,55,2,0,0.0,4.64,1,0.1315,Bajo
40b9c8a9-b3f4-4147-88c0-9050ce654987,Ana Torres,0927292496,Microempresa,Servicios Personales e Independientes,Manabí,31,Femenino,34,41,47.25,4,32,5,0,0,0.0,18.78,0,0.0911,Bajo
0f257aa4-8145-4a45-9be2-6e3b6e2f47f5,Sofía Vega,0917812374,Microempresa,Alimentación y Gastronomía,Guayas,19,Masculino,30,217,1.5,22,183,12,1,0,0.0057,3.71,0,0.112,Bajo
753cb454-1d65-44a9-bd09-92da37fb0666,Andrés Díaz,0988483960,Microempresa,Comercio Minorista,Manabí,28,Masculino,17,44,5.39,5,34,5,1,1,0.0,62.46,15,0.8042,Alto
28cc2945-8e4e-4fb1-8e3f-cf560903565f,Carlos López,0973083000,Mediana Empresa B,Alimentación y Gastronomía,Guayas,30,Masculino,10,200,2.0,30,116,54,1,0,0.0041,6.42,1,0.1007,Bajo
01cc2e5a-c43d-491b-8759-b0959d926710,María Pérez,0917369711,Microempresa,Comercio Minorista,Manabí,28,Femenino,23,51,18.73,6,37,8,1,0,0.0,28.69,8,0.7581,Alto
5e2566ef-1e48-4bce-a99a-72e580242c38,Lucía Mora,0911179984,Microempresa,Servicios Personales e Independientes,Pichincha,23,Femenino,3,19,10.61,1,15,3,1,0,0.0,4.47,5,0.6477,Medio
94ac3e48-65b0-4bab-97b2-9ddaad04ecbb,Sofía Vega,0947456849,Pequeña Empresa,Alimentación y Gastronomía,Guayas,29,Masculino,20,81,4.8,13,63,4,0,0,0.0,12.9,3,0.2447,Bajo
